Rank,Movie,Production Budget,MPAA Rating,Genre,Date,Gross,Theaters,Days
112,Triangle of Sadness,N/A,R,Black Comedy,"Oct 22, 2022","$211,569",280,16
112,Triangle of Sadness,N/A,R,Black Comedy,"Oct 23, 2022","$171,371",280,17
112,Triangle of Sadness,N/A,R,Black Comedy,"Oct 24, 2022","$76,406",280,18
112,Triangle of Sadness,N/A,R,Black Comedy,"Oct 25, 2022","$89,902",280,19
112,Triangle of Sadness,N/A,R,Black Comedy,"Oct 26, 2022","$78,619",280,20
112,Triangle of Sadness,N/A,R,Black Comedy,"Oct 27, 2022","$66,362",280,21
112,Triangle of Sadness,N/A,R,Black Comedy,"Oct 28, 2022","$177,103",610,22
112,Triangle of Sadness,N/A,R,Black Comedy,"Oct 29, 2022","$197,679",610,23
112,Triangle of Sadness,N/A,R,Black Comedy,"Oct 30, 2022","$164,074",610,24
112,Triangle of Sadness,N/A,R,Black Comedy,"Oct 31, 2022","$68,911",610,25
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 1, 2022","$103,366",610,26
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 2, 2022","$97,164",610,27
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 3, 2022","$80,646",610,28
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 4, 2022","$125,222",487,29
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 5, 2022","$166,545",487,30
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 6, 2022","$133,236",487,31
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 7, 2022","$55,020",487,32
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 8, 2022","$73,212",487,33
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 9, 2022","$54,909",487,34
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 10, 2022","$39,534",487,35
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 11, 2022","$78,201",184,36
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 12, 2022","$95,405",184,37
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 13, 2022","$80,140",184,38
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 18, 2022","$51,987",128,43
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 19, 2022","$66,888",128,44
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 20, 2022","$52,842",128,45
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 23, 2022","$14,022",77,48
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 24, 2022","$12,031",77,49
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 25, 2022","$54,985",77,50
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 26, 2022","$34,947",77,51
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 27, 2022","$25,346",77,52
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 28, 2022","$7,463",77,53
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 29, 2022","$8,048",77,54
112,Triangle of Sadness,N/A,R,Black Comedy,"Nov 30, 2022","$8,764",77,55
112,Triangle of Sadness,N/A,R,Black Comedy,"Dec 1, 2022","$8,870",77,56
112,Triangle of Sadness,N/A,R,Black Comedy,"Dec 16, 2022","$7,983",25,71
112,Triangle of Sadness,N/A,R,Black Comedy,"Dec 17, 2022","$10,011",25,72
112,Triangle of Sadness,N/A,R,Black Comedy,"Dec 18, 2022","$8,057",25,73
112,Triangle of Sadness,N/A,R,Black Comedy,"Dec 19, 2022","$3,587",25,74
112,Triangle of Sadness,N/A,R,Black Comedy,"Dec 20, 2022","$5,560",25,75
112,Triangle of Sadness,N/A,R,Black Comedy,"Dec 21, 2022","$3,622",25,76
112,Triangle of Sadness,N/A,R,Black Comedy,"Dec 22, 2022","$3,478",25,77
112,Triangle of Sadness,N/A,R,Black Comedy,"Dec 23, 2022","$2,571",14,78
112,Triangle of Sadness,N/A,R,Black Comedy,"Dec 24, 2022","$1,870",14,79
112,Triangle of Sadness,N/A,R,Black Comedy,"Dec 25, 2022","$5,066",14,80
112,Triangle of Sadness,N/A,R,Black Comedy,"Dec 26, 2022","$4,531",14,81
112,Triangle of Sadness,N/A,R,Black Comedy,"Dec 27, 2022","$5,656",14,82
112,Triangle of Sadness,N/A,R,Black Comedy,"Dec 28, 2022","$5,296",14,83
112,Triangle of Sadness,N/A,R,Black Comedy,"Dec 29, 2022","$4,483",14,84
112,Triangle of Sadness,N/A,R,Black Comedy,"Dec 30, 2022","$8,035",15,85
112,Triangle of Sadness,N/A,R,Black Comedy,"Dec 31, 2022","$3,406",15,86
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 1, 2023","$7,135",15,87
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 2, 2023","$7,772",15,88
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 3, 2023","$5,405",15,89
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 4, 2023","$5,727",15,90
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 5, 2023","$6,587",15,91
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 6, 2023","$6,759",14,92
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 7, 2023","$6,631",14,93
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 8, 2023","$4,909",14,94
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 9, 2023","$4,122",14,95
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 10, 2023","$3,952",14,96
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 11, 2023","$2,844",14,97
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 12, 2023","$3,185",14,98
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 13, 2023","$4,518",15,99
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 14, 2023","$6,853",15,100
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 15, 2023","$3,760",15,101
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 16, 2023","$2,455",15,102
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 17, 2023","$1,458",15,103
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 18, 2023","$2,194",15,104
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 19, 2023","$1,138",15,105
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 20, 2023","$2,798",12,106
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 21, 2023","$4,270",12,107
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 22, 2023","$4,458",12,108
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 23, 2023","$2,938",12,109
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 24, 2023","$1,788",12,110
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 25, 2023","$2,249",12,111
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 26, 2023","$1,392",12,112
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 27, 2023","$11,037",170,113
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 28, 2023","$22,633",170,114
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 29, 2023","$15,156",170,115
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 30, 2023","$7,452",170,116
112,Triangle of Sadness,N/A,R,Black Comedy,"Jan 31, 2023","$8,715",170,117
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 1, 2023","$6,377",170,118
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 2, 2023","$5,200",170,119
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 3, 2023","$11,685",179,120
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 4, 2023","$18,648",179,121
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 5, 2023","$13,555",179,122
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 6, 2023","$6,791",179,123
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 7, 2023","$11,096",179,124
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 8, 2023","$8,954",179,125
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 9, 2023","$7,393",179,126
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 10, 2023","$13,511",195,127
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 11, 2023","$20,163",195,128
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 12, 2023","$10,030",195,129
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 13, 2023","$8,602",195,130
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 14, 2023","$9,775",195,131
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 15, 2023","$6,700",195,132
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 16, 2023","$5,351",195,133
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 17, 2023","$3,772",162,134
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 18, 2023","$8,916",162,135
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 19, 2023","$7,226",162,136
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 20, 2023","$4,508",162,137
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 21, 2023","$2,646",162,138
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 22, 2023","$2,904",162,139
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 23, 2023","$2,238",162,140
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 24, 2023","$5,738",190,141
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 25, 2023","$6,240",190,142
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 26, 2023","$5,582",190,143
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 27, 2023","$1,932",190,144
112,Triangle of Sadness,N/A,R,Black Comedy,"Feb 28, 2023","$3,244",190,145
112,Triangle of Sadness,N/A,R,Black Comedy,"Mar 1, 2023","$1,513",190,146
112,Triangle of Sadness,N/A,R,Black Comedy,"Mar 2, 2023","$1,822",190,147
112,Triangle of Sadness,N/A,R,Black Comedy,"Mar 3, 2023","$12,507",410,148
112,Triangle of Sadness,N/A,R,Black Comedy,"Mar 4, 2023","$7,583",410,149
112,Triangle of Sadness,N/A,R,Black Comedy,"Mar 5, 2023","$13,921",410,150
112,Triangle of Sadness,N/A,R,Black Comedy,"Mar 10, 2023","$3,452",514,155
112,Triangle of Sadness,N/A,R,Black Comedy,"Mar 11, 2023","$31,816",514,156
112,Triangle of Sadness,N/A,R,Black Comedy,"Mar 12, 2023","$2,442",514,157
113,Belle,N/A,PG,Adventure,"Jan 14, 2022","$727,512",1338,1
113,Belle,N/A,PG,Adventure,"Jan 15, 2022","$487,974",1338,2
113,Belle,N/A,PG,Adventure,"Jan 16, 2022","$350,172",1338,3
113,Belle,N/A,PG,Adventure,"Jan 17, 2022","$257,738",1338,4
113,Belle,N/A,PG,Adventure,"Jan 18, 2022","$134,249",1338,5
113,Belle,N/A,PG,Adventure,"Jan 19, 2022","$127,952",1338,6
113,Belle,N/A,PG,Adventure,"Jan 20, 2022","$108,991",1338,7
113,Belle,N/A,PG,Adventure,"Jan 21, 2022","$133,113",1185,8
113,Belle,N/A,PG,Adventure,"Jan 22, 2022","$252,082",1190,9
113,Belle,N/A,PG,Adventure,"Jan 23, 2022","$185,018",1185,10
113,Belle,N/A,PG,Adventure,"Jan 24, 2022","$63,038",1185,11
113,Belle,N/A,PG,Adventure,"Jan 25, 2022","$74,015",1185,12
113,Belle,N/A,PG,Adventure,"Jan 26, 2022","$71,239",1185,13
113,Belle,N/A,PG,Adventure,"Jan 27, 2022","$67,592",1185,14
113,Belle,N/A,PG,Adventure,"Jan 28, 2022","$77,944",701,15
113,Belle,N/A,PG,Adventure,"Jan 29, 2022","$137,489",701,16
113,Belle,N/A,PG,Adventure,"Jan 30, 2022","$103,784",701,17
113,Belle,N/A,PG,Adventure,"Jan 31, 2022","$39,355",701,18
113,Belle,N/A,PG,Adventure,"Feb 1, 2022","$44,870",701,19
113,Belle,N/A,PG,Adventure,"Feb 2, 2022","$38,909",701,20
113,Belle,N/A,PG,Adventure,"Feb 3, 2022","$34,344",701,21
113,Belle,N/A,PG,Adventure,"Feb 4, 2022","$30,313",217,22
113,Belle,N/A,PG,Adventure,"Feb 5, 2022","$59,281",217,23
113,Belle,N/A,PG,Adventure,"Feb 6, 2022","$52,109",217,24
113,Belle,N/A,PG,Adventure,"Feb 7, 2022","$17,867",217,25
113,Belle,N/A,PG,Adventure,"Feb 8, 2022","$17,605",217,26
113,Belle,N/A,PG,Adventure,"Feb 9, 2022","$19,126",217,27
113,Belle,N/A,PG,Adventure,"Feb 10, 2022","$15,148",217,28
113,Belle,N/A,PG,Adventure,"Feb 11, 2022","$9,965",64,29
113,Belle,N/A,PG,Adventure,"Feb 12, 2022","$22,254",64,30
113,Belle,N/A,PG,Adventure,"Feb 13, 2022","$16,929",64,31
113,Belle,N/A,PG,Adventure,"Feb 14, 2022","$13,049",64,32
113,Belle,N/A,PG,Adventure,"Feb 15, 2022","$9,394",64,33
113,Belle,N/A,PG,Adventure,"Feb 16, 2022","$9,940",64,34
113,Belle,N/A,PG,Adventure,"Feb 17, 2022","$7,635",64,35
113,Belle,N/A,PG,Adventure,"Feb 18, 2022","$10,837",44,36
113,Belle,N/A,PG,Adventure,"Feb 19, 2022","$20,531",44,37
113,Belle,N/A,PG,Adventure,"Feb 20, 2022","$19,012",44,38
113,Belle,N/A,PG,Adventure,"Feb 21, 2022","$18,630",54,39
113,Belle,N/A,PG,Adventure,"Feb 22, 2022","$6,054",44,40
113,Belle,N/A,PG,Adventure,"Feb 23, 2022","$5,739",44,41
113,Belle,N/A,PG,Adventure,"Feb 24, 2022","$5,406",44,42
113,Belle,N/A,PG,Adventure,"Feb 25, 2022","$6,003",36,43
113,Belle,N/A,PG,Adventure,"Feb 26, 2022","$16,427",36,44
113,Belle,N/A,PG,Adventure,"Feb 27, 2022","$12,550",36,45
113,Belle,N/A,PG,Adventure,"Feb 28, 2022","$3,633",36,46
113,Belle,N/A,PG,Adventure,"Mar 1, 2022","$4,140",36,47
113,Belle,N/A,PG,Adventure,"Mar 2, 2022","$3,992",36,48
113,Belle,N/A,PG,Adventure,"Mar 3, 2022","$3,005",36,49
113,Belle,N/A,PG,Adventure,"Mar 4, 2022","$3,399",28,50
113,Belle,N/A,PG,Adventure,"Mar 5, 2022","$6,535",28,51
113,Belle,N/A,PG,Adventure,"Mar 6, 2022","$5,831",28,52
113,Belle,N/A,PG,Adventure,"Mar 7, 2022","$2,354",28,53
113,Belle,N/A,PG,Adventure,"Mar 8, 2022","$2,646",28,54
113,Belle,N/A,PG,Adventure,"Mar 9, 2022","$2,122",28,55
113,Belle,N/A,PG,Adventure,"Mar 10, 2022","$2,943",28,56
113,Belle,N/A,PG,Adventure,"Mar 11, 2022","$2,879",24,57
113,Belle,N/A,PG,Adventure,"Mar 12, 2022","$5,727",24,58
113,Belle,N/A,PG,Adventure,"Mar 13, 2022","$4,483",24,59
113,Belle,N/A,PG,Adventure,"Mar 14, 2022","$1,590",24,60
113,Belle,N/A,PG,Adventure,"Mar 15, 2022","$1,815",24,61
113,Belle,N/A,PG,Adventure,"Mar 16, 2022","$1,698",24,62
113,Belle,N/A,PG,Adventure,"Mar 17, 2022","$1,708",24,63
113,Belle,N/A,PG,Adventure,"Mar 18, 2022","$2,298",16,64
113,Belle,N/A,PG,Adventure,"Mar 19, 2022","$2,549",16,65
113,Belle,N/A,PG,Adventure,"Mar 20, 2022","$1,975",16,66
113,Belle,N/A,PG,Adventure,"Mar 21, 2022","$1,870",16,67
113,Belle,N/A,PG,Adventure,"Mar 22, 2022",$724,16,68
113,Belle,N/A,PG,Adventure,"Mar 23, 2022",$463,16,69
113,Belle,N/A,PG,Adventure,"Mar 24, 2022","$1,076",16,70
113,Belle,N/A,PG,Adventure,"Mar 25, 2022","$1,034",16,71
113,Belle,N/A,PG,Adventure,"Mar 26, 2022","$2,095",16,72
113,Belle,N/A,PG,Adventure,"Mar 27, 2022","$1,175",16,73
113,Belle,N/A,PG,Adventure,"Mar 28, 2022",$421,16,74
113,Belle,N/A,PG,Adventure,"Mar 29, 2022",$569,16,75
113,Belle,N/A,PG,Adventure,"Mar 30, 2022","$1,215",16,76
113,Belle,N/A,PG,Adventure,"Mar 31, 2022","$1,165",16,77
114,Family Camp,N/A,PG,Comedy,"May 13, 2022","$498,578",854,1
114,Family Camp,N/A,PG,Comedy,"May 14, 2022","$531,624",854,2
114,Family Camp,N/A,PG,Comedy,"May 15, 2022","$369,171",854,3
114,Family Camp,N/A,PG,Comedy,"May 16, 2022","$98,820",854,4
114,Family Camp,N/A,PG,Comedy,"May 17, 2022","$147,903",854,5
114,Family Camp,N/A,PG,Comedy,"May 18, 2022","$103,828",854,6
114,Family Camp,N/A,PG,Comedy,"May 19, 2022","$88,280",854,7
114,Family Camp,N/A,PG,Comedy,"May 20, 2022","$239,089",1057,8
114,Family Camp,N/A,PG,Comedy,"May 21, 2022","$393,729",1057,9
114,Family Camp,N/A,PG,Comedy,"May 22, 2022","$254,008",1057,10
114,Family Camp,N/A,PG,Comedy,"May 23, 2022","$77,485",1057,11
114,Family Camp,N/A,PG,Comedy,"May 24, 2022","$134,995",1057,12
114,Family Camp,N/A,PG,Comedy,"May 25, 2022","$109,472",1057,13
114,Family Camp,N/A,PG,Comedy,"May 26, 2022","$73,444",1057,14
114,Family Camp,N/A,PG,Comedy,"May 27, 2022","$76,156",572,15
114,Family Camp,N/A,PG,Comedy,"May 28, 2022","$86,112",572,16
114,Family Camp,N/A,PG,Comedy,"May 29, 2022","$82,424",572,17
114,Family Camp,N/A,PG,Comedy,"May 30, 2022","$91,547",572,18
114,Family Camp,N/A,PG,Comedy,"May 31, 2022","$44,793",572,19
114,Family Camp,N/A,PG,Comedy,"Jun 1, 2022","$44,013",572,20
114,Family Camp,N/A,PG,Comedy,"Jun 2, 2022","$40,778",572,21
114,Family Camp,N/A,PG,Comedy,"Jun 3, 2022","$43,803",403,22
114,Family Camp,N/A,PG,Comedy,"Jun 4, 2022","$63,236",403,23
114,Family Camp,N/A,PG,Comedy,"Jun 5, 2022","$45,995",403,24
114,Family Camp,N/A,PG,Comedy,"Jun 6, 2022","$23,432",403,25
114,Family Camp,N/A,PG,Comedy,"Jun 7, 2022","$37,241",403,26
114,Family Camp,N/A,PG,Comedy,"Jun 8, 2022","$34,145",403,27
114,Family Camp,N/A,PG,Comedy,"Jun 9, 2022","$19,470",403,28
114,Family Camp,N/A,PG,Comedy,"Jun 10, 2022","$10,039",134,29
114,Family Camp,N/A,PG,Comedy,"Jun 11, 2022","$13,677",134,30
114,Family Camp,N/A,PG,Comedy,"Jun 12, 2022","$10,481",134,31
114,Family Camp,N/A,PG,Comedy,"Jun 13, 2022","$5,458",134,32
114,Family Camp,N/A,PG,Comedy,"Jun 14, 2022","$6,707",134,33
114,Family Camp,N/A,PG,Comedy,"Jun 15, 2022","$5,357",134,34
114,Family Camp,N/A,PG,Comedy,"Jun 16, 2022","$5,370",134,35
114,Family Camp,N/A,PG,Comedy,"Jun 17, 2022","$4,885",39,36
114,Family Camp,N/A,PG,Comedy,"Jun 18, 2022","$5,894",39,37
114,Family Camp,N/A,PG,Comedy,"Jun 19, 2022","$6,944",39,38
114,Family Camp,N/A,PG,Comedy,"Jun 20, 2022","$4,101",39,39
114,Family Camp,N/A,PG,Comedy,"Jun 21, 2022","$2,871",39,40
114,Family Camp,N/A,PG,Comedy,"Jun 22, 2022","$2,278",39,41
114,Family Camp,N/A,PG,Comedy,"Jun 23, 2022","$2,924",39,42
114,Family Camp,N/A,PG,Comedy,"Jun 24, 2022","$1,691",26,43
114,Family Camp,N/A,PG,Comedy,"Jun 25, 2022","$2,507",26,44
114,Family Camp,N/A,PG,Comedy,"Jun 26, 2022","$1,629",26,45
114,Family Camp,N/A,PG,Comedy,"Jun 27, 2022","$1,153",26,46
114,Family Camp,N/A,PG,Comedy,"Jun 28, 2022","$1,968",26,47
114,Family Camp,N/A,PG,Comedy,"Jun 29, 2022",$851,26,48
114,Family Camp,N/A,PG,Comedy,"Jun 30, 2022",$438,26,49
114,Family Camp,N/A,PG,Comedy,"Jul 1, 2022","$1,234",15,50
114,Family Camp,N/A,PG,Comedy,"Jul 2, 2022","$1,396",15,51
114,Family Camp,N/A,PG,Comedy,"Jul 3, 2022","$1,406",15,52
114,Family Camp,N/A,PG,Comedy,"Jul 4, 2022",$502,15,53
114,Family Camp,N/A,PG,Comedy,"Jul 5, 2022",$777,15,54
114,Family Camp,N/A,PG,Comedy,"Jul 6, 2022",$482,15,55
114,Family Camp,N/A,PG,Comedy,"Jul 7, 2022",$707,15,56
114,Family Camp,N/A,PG,Comedy,"Jul 8, 2022",$301,4,57
114,Family Camp,N/A,PG,Comedy,"Jul 9, 2022",$272,4,58
114,Family Camp,N/A,PG,Comedy,"Jul 10, 2022",$251,4,59
114,Family Camp,N/A,PG,Comedy,"Jul 11, 2022",$18,4,60
114,Family Camp,N/A,PG,Comedy,"Jul 12, 2022",$167,4,61
114,Family Camp,N/A,PG,Comedy,"Jul 13, 2022",$202,4,62
114,Family Camp,N/A,PG,Comedy,"Jul 14, 2022",$148,4,63
114,Family Camp,N/A,PG,Comedy,"Jul 15, 2022",$721,9,64
114,Family Camp,N/A,PG,Comedy,"Jul 16, 2022",$481,9,65
114,Family Camp,N/A,PG,Comedy,"Jul 17, 2022",$690,9,66
114,Family Camp,N/A,PG,Comedy,"Jul 18, 2022",$379,9,67
114,Family Camp,N/A,PG,Comedy,"Jul 19, 2022",$330,9,68
114,Family Camp,N/A,PG,Comedy,"Jul 20, 2022",$355,9,69
114,Family Camp,N/A,PG,Comedy,"Jul 21, 2022",$362,9,70
114,Family Camp,N/A,PG,Comedy,"Jul 22, 2022",$976,11,71
114,Family Camp,N/A,PG,Comedy,"Jul 23, 2022","$1,893",11,72
114,Family Camp,N/A,PG,Comedy,"Jul 24, 2022","$1,930",11,73
114,Family Camp,N/A,PG,Comedy,"Jul 25, 2022",$148,11,74
114,Family Camp,N/A,PG,Comedy,"Jul 26, 2022",$243,11,75
114,Family Camp,N/A,PG,Comedy,"Jul 27, 2022",$167,11,76
114,Family Camp,N/A,PG,Comedy,"Jul 28, 2022",$159,11,77
114,Family Camp,N/A,PG,Comedy,"Jul 29, 2022",$254,7,78
114,Family Camp,N/A,PG,Comedy,"Jul 30, 2022",$352,7,79
114,Family Camp,N/A,PG,Comedy,"Jul 31, 2022",$226,7,80
114,Family Camp,N/A,PG,Comedy,"Aug 1, 2022",$108,7,81
114,Family Camp,N/A,PG,Comedy,"Aug 2, 2022",$192,7,82
114,Family Camp,N/A,PG,Comedy,"Aug 3, 2022",$339,7,83
114,Family Camp,N/A,PG,Comedy,"Aug 4, 2022",$164,7,84
114,Family Camp,N/A,PG,Comedy,"Aug 5, 2022",$461,8,85
114,Family Camp,N/A,PG,Comedy,"Aug 6, 2022",$713,8,86
114,Family Camp,N/A,PG,Comedy,"Aug 7, 2022",$540,8,87
114,Family Camp,N/A,PG,Comedy,"Aug 8, 2022",$167,8,88
114,Family Camp,N/A,PG,Comedy,"Aug 9, 2022",$165,8,89
114,Family Camp,N/A,PG,Comedy,"Aug 10, 2022",$155,8,90
114,Family Camp,N/A,PG,Comedy,"Aug 11, 2022",$305,8,91
114,Family Camp,N/A,PG,Comedy,"Aug 12, 2022",$248,6,92
114,Family Camp,N/A,PG,Comedy,"Aug 13, 2022",$408,6,93
114,Family Camp,N/A,PG,Comedy,"Aug 14, 2022",$695,6,94
114,Family Camp,N/A,PG,Comedy,"Aug 15, 2022",$68,6,95
114,Family Camp,N/A,PG,Comedy,"Aug 16, 2022",$81,6,96
114,Family Camp,N/A,PG,Comedy,"Aug 17, 2022",$68,6,97
114,Family Camp,N/A,PG,Comedy,"Aug 18, 2022",$63,6,98
115,Cyrano,N/A,PG-13,Musical,"Feb 25, 2022","$471,132",797,71
115,Cyrano,N/A,PG-13,Musical,"Feb 26, 2022","$564,626",797,72
115,Cyrano,N/A,PG-13,Musical,"Feb 27, 2022","$350,237",797,73
115,Cyrano,N/A,PG-13,Musical,"Feb 28, 2022","$122,752",797,74
115,Cyrano,N/A,PG-13,Musical,"Mar 1, 2022","$169,250",797,75
115,Cyrano,N/A,PG-13,Musical,"Mar 2, 2022","$119,670",797,76
115,Cyrano,N/A,PG-13,Musical,"Mar 3, 2022","$94,283",797,77
115,Cyrano,N/A,PG-13,Musical,"Mar 4, 2022","$190,807",797,78
115,Cyrano,N/A,PG-13,Musical,"Mar 5, 2022","$295,432",797,79
115,Cyrano,N/A,PG-13,Musical,"Mar 6, 2022","$192,544",797,80
115,Cyrano,N/A,PG-13,Musical,"Mar 7, 2022","$78,549",797,81
115,Cyrano,N/A,PG-13,Musical,"Mar 8, 2022","$109,954",797,82
115,Cyrano,N/A,PG-13,Musical,"Mar 9, 2022","$87,625",797,83
115,Cyrano,N/A,PG-13,Musical,"Mar 10, 2022","$83,871",797,84
115,Cyrano,N/A,PG-13,Musical,"Mar 11, 2022","$116,210",694,85
115,Cyrano,N/A,PG-13,Musical,"Mar 12, 2022","$164,902",694,86
115,Cyrano,N/A,PG-13,Musical,"Mar 13, 2022","$117,820",694,87
115,Cyrano,N/A,PG-13,Musical,"Mar 14, 2022","$51,105",694,88
115,Cyrano,N/A,PG-13,Musical,"Mar 15, 2022","$75,062",694,89
115,Cyrano,N/A,PG-13,Musical,"Mar 16, 2022","$63,462",694,90
115,Cyrano,N/A,PG-13,Musical,"Mar 17, 2022","$47,326",694,91
115,Cyrano,N/A,PG-13,Musical,"Mar 18, 2022","$35,692",306,92
115,Cyrano,N/A,PG-13,Musical,"Mar 19, 2022","$57,479",306,93
115,Cyrano,N/A,PG-13,Musical,"Mar 20, 2022","$38,227",306,94
115,Cyrano,N/A,PG-13,Musical,"Mar 21, 2022","$21,726",306,95
115,Cyrano,N/A,PG-13,Musical,"Mar 22, 2022","$25,381",306,96
115,Cyrano,N/A,PG-13,Musical,"Mar 23, 2022","$22,816",306,97
115,Cyrano,N/A,PG-13,Musical,"Mar 24, 2022","$20,301",306,98
115,Cyrano,N/A,PG-13,Musical,"Mar 25, 2022","$10,669",128,99
115,Cyrano,N/A,PG-13,Musical,"Mar 26, 2022","$15,972",128,100
115,Cyrano,N/A,PG-13,Musical,"Mar 27, 2022","$11,270",128,101
115,Cyrano,N/A,PG-13,Musical,"Mar 28, 2022","$5,483",128,102
115,Cyrano,N/A,PG-13,Musical,"Mar 29, 2022","$6,489",128,103
115,Cyrano,N/A,PG-13,Musical,"Mar 30, 2022","$6,406",128,104
115,Cyrano,N/A,PG-13,Musical,"Mar 31, 2022","$4,918",128,105
115,Cyrano,N/A,PG-13,Musical,"Apr 1, 2022","$3,101",58,106
115,Cyrano,N/A,PG-13,Musical,"Apr 2, 2022","$5,578",58,107
115,Cyrano,N/A,PG-13,Musical,"Apr 3, 2022","$5,392",58,108
115,Cyrano,N/A,PG-13,Musical,"Apr 4, 2022","$1,992",58,109
115,Cyrano,N/A,PG-13,Musical,"Apr 5, 2022","$2,384",58,110
115,Cyrano,N/A,PG-13,Musical,"Apr 6, 2022","$2,595",58,111
115,Cyrano,N/A,PG-13,Musical,"Apr 7, 2022","$2,634",58,112
116,Nightmare Alley,"$60,000,000",R,Thriller/Suspense,"Dec 17, 2021","$1,195,749",2145,1
116,Nightmare Alley,"$60,000,000",R,Thriller/Suspense,"Dec 18, 2021","$941,145",2145,2
116,Nightmare Alley,"$60,000,000",R,Thriller/Suspense,"Dec 19, 2021","$674,809",2145,3
